,Unnamed: 0,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
243,244,Festus Ezeli,GSW,26,46,42,4,16.7,7.0,2.7,5.0,54.8,0.0,0.0,0.0,1.5,2.9,53.0,2.0,3.6,5.6,0.7,0.8,0.4,1.1,2.0,18.3,6,0,4.8
244,245,Donald Sloan,BKN,28,61,13,48,21.6,7.0,2.5,5.7,44.0,0.6,1.6,38.4,1.3,1.7,75.0,0.3,2.6,2.8,4.4,1.3,0.5,0.1,1.2,17.4,3,0,-2.0
245,246,Brandan Wright,MEM,28,12,6,6,17.7,6.9,2.9,4.3,67.3,0.0,0.0,0.0,1.1,2.0,54.2,1.2,2.4,3.6,0.5,0.8,0.4,1.3,1.8,16.1,0,0,-4.7
246,246,Brandon Jennings,ORL,26,48,20,28,18.1,6.9,2.3,6.3,36.8,1.1,3.2,32.9,1.2,1.6,73.1,0.3,1.7,2.0,3.5,1.2,0.6,0.1,1.2,15.7,1,0,0.3
247,248,Patrick Patterson,TOR,27,79,54,25,25.6,6.9,2.6,6.2,41.4,1.3,3.7,36.2,0.4,0.4,85.3,1.0,3.4,4.3,1.2,0.8,0.7,0.4,1.6,16.3,0,0,5.1
248,249,Wesley Johnson,LAC,28,80,51,29,20.8,6.9,2.6,6.4,40.4,1.3,3.9,33.3,0.4,0.6,65.2,0.5,2.6,3.1,0.6,0.7,1.1,0.7,2.2,16.3,0,0,1.5
249,250,Andrew Nicholson,ORL,26,56,22,34,14.7,6.9,2.6,5.5,47.1,0.7,2.0,36.0,0.9,1.2,78.5,0.6,3.0,3.6,0.4,0.7,0.2,0.4,1.2,12.8,0,0,0.6
250,251,Seth Curry,SAC,25,44,17,27,15.7,6.8,2.3,5.1,45.5,1.1,2.5,45.0,1.0,1.2,83.3,0.2,1.2,1.4,1.5,0.8,0.5,0.1,0.9,11.6,1,0,-0.8
251,252,Kosta Koufos,SAC,27,78,32,46,19.0,6.8,3.0,5.7,53.2,0.0,0.0,0.0,0.7,1.3,54.8,2.2,3.3,5.4,0.4,0.6,0.5,0.9,2.4,17.5,5,0,-2.9
252,253,Andrea Bargnani,BKN,30,46,11,35,13.8,6.6,2.8,6.1,45.5,0.1,0.3,18.8,1.0,1.2,82.5,0.6,1.5,2.1,0.4,0.6,0.1,0.2,1.3,10.0,0,0,-4.2
253,254,Vince Carter,MEM,39,60,33,27,16.8,6.6,2.2,5.7,38.8,1.0,2.8,34.9,1.2,1.4,83.3,0.5,1.9,2.4,0.9,0.6,0.6,0.3,1.7,13.0,0,0,-0.6
254,255,Josh Richardson,MIA,22,52,29,23,21.3,6.6,2.4,5.2,45.2,1.0,2.2,46.1,0.8,1.2,66.7,0.4,1.7,2.1,1.4,0.7,0.7,0.5,2.1,14.0,0,0,0.8
255,256,Henry Sims,BKN,26,14,2,12,18.8,6.5,2.4,5.5,42.9,0.0,0.0,0.0,1.8,2.1,83.3,1.5,3.6,5.1,0.6,0.9,0.6,1.0,2.6,17.7,0,0,-6.7
256,257,Ed Davis,POR,27,81,43,38,20.8,6.5,2.5,4.2,61.1,0.0,0.0,0.0,1.4,2.5,55.9,2.8,4.6,7.4,1.1,0.8,0.7,0.9,2.5,21.0,9,0,0.3
257,258,Kris Humphries,ATL,31,53,29,24,15.7,6.5,2.3,5.6,41.0,0.6,2.0,31.5,1.3,1.6,79.8,1.1,3.0,4.1,0.7,0.7,0.3,0.4,1.8,13.9,1,0,-1.9
258,259,Justise Winslow,MIA,20,78,46,32,28.6,6.4,2.5,5.9,42.2,0.4,1.5,27.6,1.0,1.5,68.4,1.0,4.1,5.2,1.5,1.2,0.9,0.3,2.4,17.3,0,0,1.4
259,260,Thabo Sefolosha,ATL,32,75,42,33,23.4,6.4,2.5,4.9,50.7,0.6,1.6,34.1,0.8,1.3,62.6,0.7,3.8,4.5,1.4,0.9,1.1,0.5,1.5,17.9,1,0,-0.3
260,261,Tim Hardaway Jr.,ATL,24,51,29,22,16.9,6.4,2.2,5.2,43.0,0.9,2.8,33.6,1.0,1.1,89.3,0.1,1.5,1.7,1.0,0.5,0.4,0.1,0.9,11.1,0,0,2.0
261,262,Maurice Harkless,POR,23,78,40,38,18.7,6.4,2.5,5.3,47.4,0.5,1.8,27.9,0.9,1.4,62.2,1.3,2.3,3.6,0.9,0.8,0.6,0.4,1.6,14.4,4,0,0.4
262,263,Boris Diaw,SAS,34,76,64,12,18.2,6.4,2.7,5.0,52.7,0.3,0.9,36.2,0.7,1.0,73.7,0.8,2.3,3.1,2.3,1.3,0.3,0.3,1.3,14.1,0,0,3.8
263,264,Leandro Barbosa,GSW,33,68,60,8,15.9,6.4,2.5,5.4,46.2,0.6,1.6,35.5,0.8,0.9,83.9,0.4,1.3,1.7,1.2,0.8,0.6,0.1,1.6,11.8,0,0,0.6
264,265,Aron Baynes,DET,29,81,43,38,15.2,6.3,2.4,4.7,50.5,0.0,0.0,0.0,1.6,2.0,76.4,1.7,3.0,4.7,0.6,0.8,0.3,0.6,1.9,14.9,1,0,-0.7
265,266,Shaun Livingston,GSW,30,78,69,9,19.5,6.3,2.6,4.9,53.6,0.0,0.2,16.7,1.0,1.2,86.0,0.5,1.6,2.2,3.0,1.0,0.7,0.3,1.8,15.6,0,0,2.7
266,267,Timofey Mozgov,CLE,29,76,52,24,17.4,6.3,2.7,4.7,56.5,0.0,0.1,14.3,0.9,1.3,71.6,1.4,3.0,4.4,0.4,0.9,0.3,0.8,2.1,14.4,2,0,0.0
267,268,Donatas Motiejunas,HOU,25,37,19,18,14.8,6.2,2.4,5.5,43.9,0.4,1.5,28.1,0.9,1.4,64.2,1.0,1.9,2.9,1.1,1.2,0.5,0.1,1.9,12.0,0,0,1.2
268,269,PJ Hairston,MEM,23,66,31,35,19.9,6.2,2.2,6.2,35.5,1.1,3.7,29.0,0.8,1.0,78.1,0.4,2.3,2.6,0.6,0.6,0.5,0.2,2.1,11.6,1,0,-2.9
269,270,Mike Scott,ATL,27,75,46,29,15.3,6.2,2.3,5.0,46.8,0.8,2.1,39.2,0.7,0.8,79.4,0.7,2.0,2.7,1.0,0.6,0.3,0.2,1.4,12.2,0,0,1.5
270,271,Paul Pierce,LAC,38,68,44,24,18.1,6.1,2.1,5.8,36.3,1.1,3.6,31.0,0.8,1.0,81.8,0.2,2.6,2.7,1.0,0.9,0.5,0.3,1.9,12.3,0,0,0.8
271,272,Trey Lyles,UTA,20,80,38,42,17.3,6.1,2.4,5.5,43.8,0.6,1.6,38.3,0.7,1.0,69.5,0.7,3.0,3.7,0.7,0.8,0.3,0.2,1.4,12.5,2,0,-0.6
272,273,T.J. McConnell,PHI,24,81,10,71,19.8,6.1,2.7,5.7,47.0,0.4,1.1,34.8,0.3,0.5,63.4,0.5,2.6,3.1,4.5,1.7,1.2,0.1,1.4,18.7,0,0,-3.4
273,274,Channing Frye,CLE,33,70,35,35,17.1,6.1,2.2,5.0,43.8,1.3,3.4,38.7,0.4,0.5,85.7,0.5,2.8,3.3,1.0,0.6,0.4,0.4,1.8,13.4,0,0,1.5
274,275,Tyler Zeller,BOS,26,60,38,22,11.8,6.1,2.3,4.8,47.6,0.0,0.0,0.0,1.5,1.8,81.5,1.0,1.9,3.0,0.5,0.8,0.2,0.4,1.6,11.2,1,0,-1.1
275,276,Mario Hezonja,ORL,21,79,33,46,17.9,6.1,2.3,5.3,43.3,0.8,2.4,34.9,0.6,0.7,90.7,0.4,1.9,2.2,1.4,1.2,0.5,0.2,1.6,11.7,0,0,0.0
276,277,Dante Cunningham,NOP,29,80,28,52,24.6,6.1,2.3,5.2,45.1,0.7,2.2,31.6,0.7,1.0,69.5,0.7,2.2,3.0,1.0,0.5,0.5,0.4,2.2,13.3,0,0,-3.5
277,278,Josh Smith,HOU,30,55,31,24,16.0,6.0,2.3,6.3,36.4,0.7,2.6,28.7,0.7,1.2,55.2,0.9,2.6,3.5,1.6,1.4,0.6,0.9,2.1,15.7,0,0,-1.4
278,279,Jonathon Simmons,SAS,26,55,47,8,14.8,6.0,2.2,4.4,50.4,0.3,0.9,38.3,1.3,1.7,75.0,0.3,1.5,1.7,1.1,1.0,0.4,0.1,1.9,10.3,0,0,1.7
279,280,Duje Dukan,SAC,24,1,0,1,24.2,6.0,2.0,10.0,20.0,2.0,5.0,40.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,1.0,0.0,2.0,15.3,0,0,-8.0
280,281,Alexis Ajinca,NOP,28,59,20,39,14.6,6.0,2.5,5.3,47.6,0.0,0.0,0.0,0.9,1.1,83.9,1.3,3.3,4.6,0.5,0.9,0.3,0.6,2.3,14.1,4,0,-1.1
281,282,Spencer Hawes,CHA,28,57,30,27,18.2,6.0,2.2,5.4,40.5,0.7,1.8,37.3,0.9,1.1,83.1,0.9,3.4,4.3,1.9,1.0,0.4,0.5,1.9,15.5,1,0,0.8
282,283,Roy Hibbert,LAL,29,81,17,64,23.2,5.9,2.2,5.1,44.3,0.0,0.0,0.0,1.4,1.8,80.7,1.6,3.3,4.9,1.2,0.9,0.4,1.4,3.1,17.9,3,0,-8.4
283,284,JJ Hickson,WAS,27,35,17,18,12.5,5.9,2.3,4.4,51.6,0.0,0.0,0.0,1.3,2.9,44.7,1.1,2.7,3.8,0.7,0.7,0.4,0.4,1.3,13.2,2,0,-1.7
284,285,Raul Neto,UTA,24,81,40,41,18.5,5.9,2.2,5.2,43.1,0.8,2.0,39.5,0.6,0.9,74.3,0.2,1.3,1.5,2.1,1.3,0.8,0.0,1.5,11.9,0,0,0.9
285,286,Jason Terry,HOU,38,72,37,35,17.5,5.9,2.1,5.2,40.2,1.3,3.6,35.6,0.4,0.5,81.8,0.2,0.9,1.1,1.4,0.7,0.7,0.1,1.3,11.0,0,0,0.4
286,287,Trevor Booker,UTA,28,79,39,40,20.7,5.9,2.4,4.9,49.0,0.2,0.5,29.3,0.9,1.3,67.0,2.1,3.6,5.7,1.1,1.0,0.7,0.5,2.1,17.1,4,0,0.8
287,288,Markel Brown,BKN,24,62,12,50,15.8,5.9,2.0,5.2,39.4,0.6,2.0,31.4,1.1,1.5,75.5,0.4,1.6,2.0,1.5,0.9,0.6,0.2,1.5,12.1,1,0,-3.8
288,289,Randy Foye,OKC,32,81,37,44,20.3,5.9,2.1,6.0,35.1,0.9,3.1,30.0,0.8,0.9,82.4,0.3,1.6,1.9,2.0,1.1,0.5,0.4,1.6,12.6,0,0,0.3
289,290,Dwight Powell,DAL,24,69,35,34,14.4,5.8,2.1,4.3,49.3,0.0,0.2,12.5,1.5,2.1,73.9,1.2,2.7,4.0,0.6,0.6,0.5,0.3,1.7,13.5,3,0,-1.2
290,291,Amar'e Stoudemire,MIA,33,52,30,22,14.7,5.8,2.4,4.3,56.6,0.0,0.0,0.0,1.0,1.3,74.6,1.3,3.0,4.3,0.5,0.9,0.3,0.8,1.8,14.2,2,0,0.2
291,292,Iman Shumpert,CLE,26,54,39,15,24.4,5.8,2.1,5.6,37.4,0.8,2.7,29.5,0.7,0.9,78.4,0.6,3.2,3.8,1.7,1.1,1.0,0.4,2.2,15.8,1,0,3.4
292,293,Rondae Hollis-Jefferson,BKN,21,29,7,22,21.2,5.8,2.2,4.8,45.7,0.1,0.5,28.6,1.3,1.8,71.2,1.3,4.0,5.3,1.5,0.9,1.3,0.6,2.1,19.1,2,0,-2.1
293,294,Xavier Munford,MEM,24,14,3,11,17.4,5.7,2.3,5.5,41.6,0.6,1.6,39.1,0.5,1.0,50.0,0.2,2.0,2.2,1.6,1.1,0.9,0.2,1.8,13.1,0,0,-1.8
294,295,Jarell Martin,MEM,22,27,10,17,14.1,5.7,2.0,4.3,46.6,0.0,0.1,0.0,1.7,2.3,72.6,1.4,1.7,3.2,0.6,0.7,0.3,0.3,2.1,11.3,0,0,-1.4
295,296,Greivis Vasquez,MIL,29,23,9,14,20.0,5.7,2.0,6.0,32.6,0.8,3.2,24.7,1.0,1.1,84.6,0.2,1.8,2.0,4.0,1.7,0.4,0.0,1.8,13.6,0,0,-4.1
296,297,Ty Lawson,IND,28,66,31,35,21.4,5.7,2.1,5.4,39.3,0.5,1.6,33.3,0.9,1.3,68.6,0.4,1.4,1.8,3.6,1.4,0.8,0.1,1.3,14.5,1,0,-2.4
297,298,Bryce Dejean-Jones,NOP,23,14,8,6,19.9,5.6,2.0,4.9,40.6,0.9,2.3,37.5,0.8,1.5,52.4,0.6,2.9,3.4,1.1,0.8,0.7,0.1,1.2,13.2,0,0,-2.8
298,299,Troy Daniels,CHA,24,43,25,18,11.1,5.6,2.1,4.3,47.6,1.4,2.8,48.4,0.1,0.2,55.6,0.2,1.2,1.3,0.5,0.6,0.3,0.1,0.9,8.4,0,0,-1.0
299,300,Richaun Holmes,PHI,22,51,7,44,13.8,5.6,2.2,4.4,51.4,0.2,0.9,18.2,1.0,1.5,68.9,1.2,1.4,2.6,0.6,0.6,0.4,0.8,1.8,12.6,0,0,-1.0
300,301,Jerian Grant,NYK,23,76,29,47,16.6,5.6,2.0,5.1,39.4,0.3,1.3,22.0,1.3,1.6,78.0,0.3,1.6,1.9,2.3,1.1,0.7,0.1,1.3,12.6,0,0,-2.2
301,302,Anthony Morrow,OKC,30,68,46,22,13.6,5.6,2.0,4.9,40.8,1.2,3.0,38.7,0.4,0.6,74.4,0.1,0.8,0.9,0.4,0.3,0.3,0.1,0.9,8.2,0,0,1.6
302,303,Tiago Splitter,ATL,31,36,21,15,16.1,5.6,2.3,4.3,52.3,0.0,0.1,0.0,1.1,1.3,81.3,1.3,2.1,3.3,0.8,0.7,0.6,0.3,2.0,12.8,0,0,2.8
303,304,Norman Powell,TOR,23,49,32,17,14.8,5.6,2.0,4.7,42.4,0.7,1.8,40.4,0.9,1.1,81.1,0.3,1.9,2.3,1.0,0.7,0.6,0.2,1.2,11.5,0,0,1.3
304,305,Richard Jefferson,CLE,36,74,51,23,17.9,5.5,1.9,4.2,45.8,0.9,2.3,38.2,0.8,1.2,66.7,0.2,1.5,1.7,0.8,0.6,0.4,0.2,1.7,10.1,0,0,-0.6
305,306,Larry Nance Jr.,LAL,23,63,14,49,20.1,5.5,2.5,4.8,52.7,0.0,0.2,10.0,0.5,0.7,68.1,1.6,3.3,5.0,0.7,0.7,0.9,0.4,2.0,15.5,3,0,-1.5
306,307,Bismack Biyombo,TOR,23,82,56,26,22.0,5.5,1.9,3.5,54.2,0.0,0.0,0.0,1.7,2.8,62.8,2.2,5.8,8.0,0.4,0.9,0.2,1.6,2.7,20.3,9,0,1.0
307,308,Boban Marjanovic,SAS,27,54,47,7,9.4,5.5,1.9,3.2,60.3,0.0,0.0,0.0,1.6,2.1,76.3,1.4,2.2,3.6,0.4,0.5,0.2,0.4,1.0,11.8,3,0,1.0
308,309,Cole Aldrich,LAC,27,60,41,19,13.3,5.5,2.2,3.8,59.6,0.0,0.0,0.0,1.0,1.4,71.4,1.4,3.4,4.8,0.8,1.1,0.8,1.1,2.3,17.2,3,0,-0.4
309,310,Lavoy Allen,IND,27,79,43,36,20.2,5.4,2.4,4.7,51.6,0.0,0.0,0.0,0.6,0.9,63.0,2.1,3.3,5.4,1.0,0.9,0.3,0.5,1.9,15.0,4,0,2.4
310,311,Andrew Bogut,GSW,31,70,62,8,20.7,5.4,2.5,4.0,62.7,0.0,0.0,100.0,0.3,0.7,48.0,1.7,5.3,7.0,2.3,1.2,0.5,1.6,3.2,22.4,5,0,5.7
311,312,Ronnie Price,PHX,33,62,20,42,19.5,5.3,1.9,4.9,38.4,1.1,3.2,34.7,0.5,0.7,75.6,0.4,1.2,1.6,2.4,1.1,1.2,0.2,2.6,13.9,0,0,-1.2
312,313,Anthony Tolliver,DET,31,72,36,36,18.6,5.3,1.8,4.6,38.6,1.4,3.8,36.0,0.4,0.7,61.7,0.5,2.6,3.2,0.7,0.4,0.4,0.2,1.2,11.6,0,0,0.1
313,314,Tony Snell,CHI,24,64,33,31,20.3,5.3,2.0,5.3,37.2,0.9,2.4,36.1,0.5,0.5,90.9,0.3,2.8,3.1,1.0,0.8,0.3,0.3,1.6,11.2,1,0,1.5
314,315,Quincy Acy,SAC,25,59,21,38,14.8,5.2,2.0,3.6,55.6,0.3,0.8,38.8,0.8,1.2,73.5,1.1,2.1,3.2,0.5,0.5,0.5,0.4,1.7,12.0,0,0,-2.1
315,316,Miles Plumlee,MIL,27,61,23,38,14.3,5.1,2.3,3.8,60.1,0.0,0.0,0.0,0.6,1.0,57.6,1.5,2.3,3.8,0.3,0.7,0.3,0.8,1.2,12.9,0,0,-1.7
316,317,Charlie Villanueva,DAL,31,62,29,33,10.7,5.1,2.0,5.3,38.2,0.8,2.8,27.3,0.4,0.4,91.7,0.4,2.1,2.5,0.4,0.5,0.3,0.2,1.1,9.8,0,0,-1.4
317,318,Nemanja Bjelica,MIN,28,60,20,40,17.9,5.1,1.8,3.9,46.8,0.8,2.1,38.4,0.7,0.9,72.7,0.8,2.7,3.5,1.4,0.8,0.4,0.4,2.6,13.0,3,0,-2.1
318,319,JaKarr Sampson,DEN,23,73,18,55,15.9,5.1,1.9,4.3,44.2,0.2,0.9,22.2,1.1,1.7,65.6,0.6,2.0,2.6,0.6,1.0,0.3,0.5,1.9,10.5,0,0,-3.2
319,320,Tim Frazier,NOP,25,51,25,26,14.5,5.1,1.9,4.5,41.9,0.3,0.9,33.3,1.0,1.5,71.6,0.5,1.6,2.2,3.2,1.3,0.6,0.0,1.4,13.3,2,0,-0.6
320,321,JaVale McGee,DAL,28,34,15,19,10.9,5.1,2.3,3.9,57.5,0.0,0.0,0.0,0.5,1.1,50.0,1.6,2.4,3.9,0.1,0.6,0.1,0.8,1.4,12.0,1,0,-1.6
321,322,James Johnson,TOR,29,57,35,22,16.2,5.0,2.0,4.2,47.5,0.4,1.2,30.3,0.7,1.2,57.4,0.5,1.7,2.2,1.2,0.9,0.5,0.6,1.5,11.8,0,0,0.1
322,323,Metta World Peace,LAL,36,35,6,29,16.9,5.0,1.6,5.1,31.1,0.7,2.4,31.0,1.1,1.6,70.2,0.5,2.0,2.5,0.8,0.4,0.6,0.3,1.9,11.6,0,0,-1.9
323,324,Alan Anderson,WAS,33,13,8,5,14.8,5.0,1.6,4.5,35.6,0.9,2.8,32.4,0.8,1.2,73.3,0.1,2.0,2.1,1.1,0.2,0.3,0.1,1.9,10.1,0,0,2.3
324,325,Cameron Payne,OKC,21,57,44,13,12.2,5.0,2.0,4.9,41.0,0.6,1.9,32.4,0.3,0.4,79.2,0.2,1.3,1.5,1.9,0.8,0.6,0.1,1.4,11.0,0,0,-0.5
325,326,Sasha Vujacic,NYK,32,61,22,39,14.9,4.9,1.7,4.5,38.3,0.9,2.3,36.4,0.5,0.6,82.1,0.4,2.0,2.4,1.4,0.7,0.6,0.1,1.4,11.0,0,0,-0.7
326,327,Spencer Dinwiddie,CHI,23,12,5,7,13.3,4.8,1.6,4.5,35.2,0.1,0.8,10.0,1.6,2.8,57.6,0.3,1.1,1.4,1.8,0.6,0.3,0.0,1.7,9.5,0,0,-4.7
327,328,Andre Roberson,OKC,24,70,48,22,22.2,4.8,1.9,3.9,49.6,0.5,1.5,31.1,0.5,0.8,61.1,1.1,2.5,3.6,0.7,0.5,0.8,0.6,1.9,13.7,0,0,3.7
328,329,Kyle O'Quinn,NYK,26,65,26,39,11.8,4.8,2.0,4.2,47.6,0.1,0.3,22.7,0.7,0.9,76.7,1.2,2.7,3.8,1.1,0.9,0.3,0.8,1.6,13.3,1,0,-0.9
329,330,Chris McCullough,BKN,21,24,7,17,15.1,4.7,1.8,4.5,40.4,0.5,1.4,38.2,0.5,1.0,47.8,1.0,1.8,2.8,0.4,0.6,1.2,0.5,1.6,13.0,0,0,-5.0
330,330,Willie Reed,BKN,26,39,8,31,10.9,4.7,1.9,3.4,57.1,0.0,0.0,0.0,0.8,1.4,54.5,1.3,1.9,3.1,0.3,0.4,0.2,0.8,1.2,11.2,0,0,-2.1
331,332,Beno Udrih,MEM,33,44,26,18,16.1,4.7,2.0,4.5,43.4,0.3,1.0,34.1,0.4,0.5,90.0,0.2,1.5,1.6,2.6,1.2,0.3,0.0,1.2,10.4,1,0,-0.5
332,333,Justin Holiday,CHI,27,53,28,25,14.6,4.5,1.7,4.3,38.6,0.7,2.0,34.3,0.5,0.7,73.0,0.2,1.5,1.7,1.1,0.7,0.6,0.4,1.2,10.3,0,0,-1.7
333,334,Jordan McRae,CLE,25,22,10,12,8.9,4.5,1.5,3.5,43.6,0.5,1.0,45.5,1.0,1.3,75.0,0.2,0.7,0.9,1.1,0.7,0.1,0.0,0.8,7.2,0,0,2.0
334,334,Nikola Pekovic,MIN,30,12,2,10,13.0,4.5,1.6,4.2,38.0,0.0,0.0,0.0,1.3,1.7,80.0,0.6,1.2,1.8,0.9,0.8,0.1,0.0,1.8,7.5,0,0,-5.3
335,336,Kyle Anderson,SAS,22,78,64,14,16.0,4.5,1.8,3.8,46.8,0.2,0.5,32.4,0.8,1.1,74.7,0.3,2.8,3.1,1.6,0.8,0.8,0.4,1.2,13.3,1,0,2.6
336,337,Tyler Ennis,MIL,21,46,17,29,14.2,4.5,1.8,4.1,44.9,0.3,0.8,33.3,0.5,0.7,73.5,0.3,1.3,1.6,2.1,1.0,0.5,0.0,1.4,10.2,0,0,-1.5
337,338,Marcelo Huertas,LAL,33,53,8,45,16.4,4.5,1.8,4.3,42.2,0.3,1.2,26.2,0.5,0.5,93.1,0.3,1.4,1.7,3.4,1.5,0.5,0.1,1.4,12.0,0,0,0.4
338,339,Alonzo Gee,NOP,29,73,27,46,22.4,4.5,1.8,3.5,51.8,0.2,0.8,28.3,0.6,0.9,66.7,0.8,2.5,3.4,1.0,0.8,0.9,0.2,2.3,12.3,0,0,-2.7
339,340,Briante Weber,MIA,23,7,3,4,24.1,4.4,2.0,5.6,35.9,0.0,0.7,0.0,0.4,0.6,75.0,1.1,2.4,3.6,3.0,1.3,1.3,0.4,1.7,17.1,0,0,-9.6
340,341,Dewayne Dedmon,ORL,26,58,21,37,12.2,4.4,1.7,3.1,55.9,0.0,0.0,0.0,1.0,1.3,75.0,1.2,2.8,3.9,0.2,0.6,0.4,0.8,1.9,12.4,1,0,-0.6
341,342,Steve Blake,DET,36,58,34,24,17.0,4.4,1.6,4.1,38.8,0.9,2.6,34.4,0.3,0.3,80.0,0.2,1.4,1.5,3.4,1.4,0.4,0.1,1.2,11.5,0,0,-1.0
342,343,Jonas Jerebko,BOS,29,78,47,31,15.1,4.4,1.5,3.7,41.3,0.6,1.4,39.8,0.8,1.0,78.2,1.0,2.7,3.7,0.8,0.7,0.3,0.3,1.8,11.0,1,0,0.4
343,344,Thomas Robinson,BKN,25,71,16,55,12.9,4.3,1.8,4.1,44.7,0.0,0.0,0.0,0.7,1.5,43.1,1.9,3.1,5.1,0.6,1.0,0.5,0.5,1.6,13.6,8,0,-3.9
344,345,C.J. Watson,ORL,32,33,14,19,19.9,4.3,1.4,4.2,34.3,0.4,1.5,29.2,1.0,1.2,87.2,0.3,1.7,2.0,2.7,0.8,0.6,0.2,1.5,12.1,0,0,-1.5
345,346,Joakim Noah,CHI,31,29,15,14,21.9,4.3,1.8,4.6,38.3,0.0,0.0,0.0,0.8,1.6,48.9,3.0,5.8,8.8,3.8,1.8,0.6,1.0,2.7,23.6,1,0,-1.2
346,347,Jeff Withey,UTA,26,51,25,26,12.9,4.3,1.7,3.2,53.7,0.0,0.0,0.0,0.8,1.2,72.9,1.1,2.3,3.4,0.4,0.5,0.4,1.0,1.5,12.7,2,0,1.1
347,348,Brandon Rush,GSW,30,72,63,9,14.6,4.2,1.5,3.6,42.7,0.9,2.2,41.4,0.3,0.4,64.3,0.3,2.2,2.5,0.8,0.5,0.3,0.3,0.8,9.8,0,0,-0.4
348,349,Joe Ingles,UTA,28,81,40,41,15.3,4.2,1.5,3.6,42.6,1.0,2.6,38.6,0.2,0.2,72.2,0.2,1.6,1.9,1.2,0.8,0.7,0.0,1.2,9.6,0,0,0.0
349,349,Ryan Kelly,LAL,25,36,3,33,13.1,4.2,1.5,4.1,36.9,0.1,1.0,13.5,1.0,1.5,68.5,0.6,2.8,3.4,0.6,0.5,0.4,0.3,1.1,10.5,0,0,0.0
350,351,Tyus Jones,MIN,20,37,13,24,15.5,4.2,1.5,4.2,35.9,0.4,1.4,30.2,0.8,1.1,71.8,0.2,1.1,1.3,2.9,0.9,0.8,0.1,0.9,12.0,0,0,-3.6
351,352,Solomon Hill,IND,25,59,31,28,14.7,4.2,1.6,3.5,44.7,0.4,1.3,32.4,0.6,0.7,85.7,0.7,2.2,2.8,1.0,0.6,0.6,0.2,1.2,10.9,1,0,0.8
352,353,John Jenkins,PHX,25,43,18,25,11.2,4.1,1.7,3.7,44.4,0.4,1.2,31.4,0.5,0.6,83.3,0.2,1.1,1.3,0.8,0.6,0.2,0.0,0.5,7.0,0,0,-1.5
353,354,Elton Brand,PHI,37,17,2,15,13.2,4.1,1.8,4.2,43.1,0.0,0.1,0.0,0.5,0.5,88.9,0.5,3.2,3.7,1.1,0.6,0.5,0.5,1.9,12.5,1,0,-2.2
354,355,Chase Budinger,PHX,28,66,29,37,14.1,4.1,1.6,3.6,43.5,0.4,1.3,27.9,0.6,0.8,69.6,0.7,1.6,2.3,1.0,0.7,0.5,0.2,0.9,9.5,0,0,0.0
355,356,Brian Roberts,POR,30,51,26,25,9.2,4.0,1.5,3.2,44.8,0.3,0.8,35.7,0.8,0.9,89.4,0.1,0.7,0.8,1.1,0.5,0.2,0.0,0.7,6.8,0,0,-1.2
356,357,Darrun Hilliard,DET,23,38,17,21,10.1,4.0,1.4,3.4,39.7,0.5,1.3,38.0,0.8,1.1,72.5,0.1,1.1,1.2,0.7,0.5,0.2,0.0,0.7,6.8,0,0,-0.1
357,357,Rakeem Christmas,IND,24,1,1,0,6.1,4.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.2,0,0,-10.0
358,359,Anthony Brown,LAL,23,29,4,25,20.6,4.0,1.3,4.3,31.0,0.7,2.4,28.6,0.6,0.7,85.0,0.3,2.1,2.4,0.7,0.5,0.5,0.2,1.2,9.3,0,0,-1.2
359,360,Omer Asik,NOP,29,68,29,39,17.3,4.0,1.5,2.9,53.3,0.0,0.0,0.0,0.9,1.6,54.5,1.8,4.3,6.1,0.4,0.9,0.3,0.3,1.8,12.9,2,0,-3.0
360,361,Kevin Seraphin,NYK,26,48,15,33,11.0,3.9,1.8,4.3,41.0,0.0,0.0,0.0,0.4,0.5,82.6,0.6,2.0,2.6,1.0,0.9,0.2,0.8,1.4,10.4,0,0,-1.8
361,362,Chris Andersen,MEM,37,27,11,16,14.9,3.9,1.4,2.7,52.8,0.1,0.5,28.6,0.9,1.3,69.4,1.3,2.3,3.6,0.4,0.3,0.6,0.5,1.1,11.7,0,0,-2.6
362,363,Delon Wright,TOR,24,27,19,8,8.5,3.8,1.3,3.0,45.0,0.2,0.5,38.5,1.0,1.3,74.3,0.3,1.1,1.4,1.1,0.6,0.3,0.1,0.3,7.8,0,0,0.5
363,364,Glenn Robinson III,IND,22,45,24,21,11.3,3.8,1.4,3.4,43.0,0.3,0.8,37.8,0.6,0.9,69.2,0.3,1.2,1.5,0.6,0.4,0.4,0.2,0.5,7.8,0,0,-0.8
364,365,Justin Anderson,DAL,22,55,28,27,11.8,3.8,1.3,3.2,40.6,0.4,1.5,26.5,0.8,1.0,80.0,0.3,2.1,2.4,0.5,0.4,0.3,0.5,0.8,9.4,1,0,0.1
