,Unnamed: 0,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
244,245,Kendall Gill,MIL,37,14,5,9,20.3,6.1,2.3,5.7,40.0,0.2,0.6,33.3,1.3,1.4,90.0,0.8,1.9,2.6,1.9,0.6,1.0,0.3,2.6,15.4,0,0,-1.2
245,246,Robert Horry,SAS,34,75,53,22,18.8,6.0,2.1,5.0,41.9,0.7,1.8,37.0,1.1,1.5,78.9,1.2,2.4,3.6,1.1,0.9,0.9,0.8,1.8,16.1,0,0,4.0
246,247,Lamond Murray,TOR,32,62,25,37,14.8,6.0,2.1,5.0,42.6,0.7,1.7,43.8,1.0,1.3,76.3,0.7,1.9,2.6,0.8,0.9,0.5,0.3,1.4,11.7,0,0,0.5
247,248,Zarko Cabarkapa,GSW,24,40,20,20,11.9,6.0,2.2,4.4,48.6,0.3,0.9,36.1,1.3,1.6,81.5,0.9,1.7,2.6,0.6,0.8,0.3,0.1,1.5,10.3,1,0,1.0
248,249,Chris Duhon,CHI,22,82,47,35,26.5,5.9,2.1,6.0,35.2,1.1,3.2,35.5,0.6,0.8,73.1,0.3,2.3,2.6,4.9,1.5,1.0,0.0,2.5,18.0,2,0,1.4
249,250,Michael Olowokandi,MIN,30,62,32,30,19.6,5.9,2.6,5.7,45.6,0.0,0.0,0.0,0.7,1.1,66.7,1.7,3.5,5.2,0.5,1.1,0.2,0.9,3.1,15.2,4,0,-0.8
250,251,Ira Newble,CLE,30,74,38,36,24.7,5.9,2.5,5.7,42.9,0.3,0.7,35.8,0.7,0.9,79.7,1.1,1.9,3.0,1.2,0.8,0.7,0.2,1.9,13.3,0,0,-0.3
251,252,Beno Udrih,SAS,22,80,57,23,14.4,5.9,2.2,4.9,44.4,0.7,1.8,40.8,0.8,1.1,75.3,0.2,0.8,1.0,1.9,1.0,0.5,0.1,1.2,10.9,1,0,1.6
252,253,Rasho Nesterovic,SAS,29,70,51,19,25.5,5.9,2.8,6.1,46.0,0.0,0.0,0.0,0.2,0.4,46.7,2.6,3.9,6.6,1.0,1.0,0.4,1.7,3.0,20.5,2,0,5.9
253,254,Trevor Ariza,NYK,20,80,33,47,17.3,5.9,2.2,4.9,44.2,0.0,0.2,23.1,1.5,2.2,69.5,1.1,1.9,3.0,1.1,0.9,0.9,0.2,1.9,13.5,1,0,-0.3
254,255,Zeljko Rebraca,LAC,33,58,27,31,16.0,5.8,2.3,4.0,56.8,0.0,0.0,0.0,1.3,1.5,85.9,0.8,2.3,3.2,0.4,0.8,0.2,0.7,2.2,12.2,2,0,0.3
255,256,Eddie House,SAC,27,68,34,34,13.0,5.8,2.4,5.4,45.1,0.6,1.4,45.4,0.3,0.4,85.2,0.2,1.0,1.2,1.4,0.5,0.6,0.1,1.0,11.1,0,0,-1.0
256,257,Milt Palacio,TOR,27,80,33,47,19.1,5.8,2.2,4.9,44.6,0.0,0.2,16.7,1.4,1.9,74.2,0.3,1.4,1.7,3.5,1.3,0.6,0.2,1.6,14.1,0,0,0.0
257,258,Fred Hoiberg,MIN,32,76,40,36,16.7,5.8,1.8,3.7,48.9,0.9,1.9,48.3,1.2,1.3,87.3,0.4,2.0,2.4,1.1,0.3,0.7,0.2,1.4,12.6,0,0,2.0
258,259,Jason Collier,ATL,27,70,11,59,13.5,5.7,2.5,5.4,46.3,0.1,0.2,42.9,0.7,1.0,67.6,1.2,1.4,2.6,0.3,0.9,0.2,0.2,2.1,9.6,0,0,-5.2
259,260,Devin Harris,DAL,22,76,56,20,15.5,5.7,2.1,4.8,42.9,0.6,1.7,33.6,1.0,1.4,75.7,0.4,1.0,1.3,2.2,1.1,1.0,0.3,1.8,13.4,0,0,-0.5
260,261,Nick Collison,SEA,24,82,52,30,17.0,5.6,2.3,4.3,53.5,0.0,0.0,0.0,1.0,1.4,70.3,1.9,2.7,4.6,0.4,0.8,0.4,0.6,3.1,14.0,4,0,1.2
261,262,Junior Harrington,NOH,24,29,4,25,18.8,5.6,2.2,6.1,36.0,0.2,0.7,31.6,1.0,1.2,82.9,0.4,1.7,2.2,2.1,1.4,0.9,0.2,2.5,13.1,0,0,-3.7
262,263,Howard Eisley,UTA,32,74,26,48,19.3,5.6,2.2,5.5,39.8,0.4,1.4,26.2,0.9,1.1,79.5,0.2,1.0,1.2,3.4,1.5,0.6,0.1,2.1,12.8,1,0,-2.5
263,264,Toni Kukoc,MIL,36,53,23,30,20.8,5.6,2.0,4.8,41.0,0.8,2.2,36.2,0.8,1.2,72.1,0.6,2.4,3.0,3.0,1.2,0.7,0.2,1.3,15.5,1,0,-0.2
264,265,Robert Traylor,CLE,28,74,39,35,18.0,5.5,2.4,5.4,44.4,0.0,0.1,0.0,0.7,1.4,53.9,1.8,2.6,4.5,0.8,1.0,0.7,0.7,2.9,15.4,6,0,-0.7
265,266,Alex Garcia,NOH,25,8,0,8,18.2,5.5,2.3,6.5,34.6,0.6,2.3,27.8,0.4,0.5,75.0,0.9,1.0,1.9,2.3,1.0,0.5,0.1,1.9,12.0,0,0,-4.6
266,267,Obinna Ekezie,ATL,29,42,5,37,17.4,5.5,1.9,4.3,43.4,0.0,0.0,0.0,1.7,2.2,77.4,1.6,2.6,4.3,0.3,1.1,0.5,0.3,3.1,12.3,1,0,-1.6
267,268,Rick Brunson,LAC,33,80,37,43,24.2,5.5,2.1,5.5,37.6,0.6,1.6,36.9,0.7,0.9,77.0,0.3,2.1,2.3,5.1,1.6,1.0,0.1,1.3,17.7,1,0,-0.5
268,269,Travis Outlaw,POR,20,59,17,42,13.4,5.4,2.3,4.5,49.8,0.1,0.2,40.0,0.8,1.3,65.3,0.7,1.4,2.1,0.6,0.7,0.5,0.7,1.3,11.7,0,0,-1.8
269,270,Malik Allen,CHA,27,36,13,23,14.3,5.4,2.3,4.9,47.5,0.0,0.0,0.0,0.7,0.8,92.9,1.1,1.6,2.8,0.5,0.5,0.3,0.6,1.5,11.5,0,0,-1.9
270,271,Charlie Ward,HOU,34,14,6,8,25.7,5.4,1.7,5.5,31.2,1.1,3.6,31.4,0.8,0.9,84.6,0.4,2.4,2.8,3.1,1.3,1.1,0.0,1.6,15.2,0,0,0.3
271,272,Mikki Moore,LAC,29,74,36,38,15.8,5.4,1.9,3.9,50.2,0.0,0.1,20.0,1.4,1.8,78.7,1.3,2.0,3.3,0.6,0.9,0.3,0.4,2.3,11.5,2,0,-1.1
272,273,Christian Laettner,MIA,35,49,38,11,15.1,5.3,2.2,3.8,58.2,0.0,0.1,14.3,0.9,1.2,76.3,0.7,1.9,2.7,0.8,0.6,0.7,0.3,1.6,12.1,0,0,3.0
273,274,Jacque Vaughn,NJN,30,71,34,37,19.7,5.3,2.1,4.6,44.9,0.1,0.2,33.3,1.1,1.3,83.5,0.2,1.3,1.5,1.9,0.9,0.6,0.0,1.9,10.8,0,0,-1.9
274,275,Anthony Goldwire,MIL,33,33,10,23,16.1,5.2,1.7,4.1,41.9,1.0,2.4,40.0,0.8,0.9,83.9,0.3,1.5,1.8,2.4,0.5,0.5,0.0,1.0,11.8,0,0,-2.2
275,276,Eduardo Najera,DEN,28,68,37,31,17.4,5.2,2.1,4.7,45.0,0.1,0.3,28.6,0.9,1.3,63.7,1.5,2.1,3.6,1.0,0.9,0.6,0.4,2.2,12.9,2,0,0.4
276,277,Raul Lopez,UTA,25,31,9,22,16.7,5.2,1.8,4.4,42.2,0.6,1.5,44.4,0.9,1.1,81.8,0.2,1.0,1.3,4.0,1.5,0.7,0.1,2.5,13.6,1,0,1.7
277,278,Keyon Dooling,MIA,25,74,52,22,16.0,5.2,1.9,4.7,40.3,0.3,1.0,25.3,1.1,1.5,78.0,0.1,1.1,1.2,1.8,0.9,0.5,0.1,1.6,10.4,0,0,0.6
278,279,Jonathan Bender,IND,24,7,4,3,13.2,5.1,2.3,5.7,40.0,0.1,0.7,20.0,0.4,0.9,50.0,0.7,1.3,2.0,0.6,1.4,0.1,0.3,1.3,8.3,0,0,-4.3
279,280,Quinton Ross,LAC,24,78,36,42,21.0,5.1,2.1,4.8,43.2,0.0,0.1,25.0,0.9,1.4,67.3,0.8,1.9,2.7,1.4,0.7,0.7,0.3,2.1,12.5,0,0,-2.7
280,281,Tom Gugliotta,ATL,35,47,13,34,20.5,5.1,2.1,5.1,41.1,0.2,0.6,30.8,0.7,0.9,76.7,1.2,2.9,4.1,1.4,1.2,0.9,0.4,2.2,14.6,1,0,-5.0
281,282,Rodney White,GSW,25,58,25,33,11.7,5.1,2.1,5.0,41.9,0.4,1.0,40.0,0.5,0.8,61.4,0.4,1.1,1.5,0.8,0.6,0.6,0.2,1.1,9.6,0,0,-0.9
282,283,Zoran Planinic,NJN,22,43,20,23,11.9,5.0,1.8,4.0,44.8,0.3,0.9,37.5,1.1,1.5,69.7,0.4,1.2,1.6,1.0,1.0,0.6,0.0,1.8,9.3,0,0,-1.0
283,284,Kirk Snyder,UTA,22,68,23,45,13.2,5.0,1.8,4.8,37.2,0.4,1.3,35.3,0.9,1.4,66.7,0.7,1.0,1.8,0.5,0.9,0.4,0.3,1.7,9.0,0,0,-2.1
284,285,James Jones,IND,24,75,39,36,17.6,4.9,1.7,4.2,39.6,0.9,2.2,39.8,0.7,0.8,85.5,0.5,1.8,2.3,0.8,0.6,0.4,0.4,1.6,10.7,2,0,0.1
285,286,Jerome James,SEA,29,80,50,30,16.6,4.9,2.2,4.3,50.9,0.0,0.0,0.0,0.6,0.8,72.3,1.0,2.0,3.0,0.2,1.1,0.3,1.4,3.5,12.8,0,0,-0.6
286,287,Anderson Varejao,CLE,22,54,27,27,16.1,4.9,1.8,3.6,51.3,0.0,0.0,0.0,1.3,2.4,53.5,2.0,2.7,4.8,0.5,0.5,0.8,0.7,2.3,15.3,0,0,1.6
287,288,Reggie Evans,SEA,25,79,51,28,23.8,4.9,1.7,3.5,47.6,0.0,0.0,0.0,1.6,3.0,53.4,3.2,6.1,9.3,0.7,1.3,0.7,0.2,2.6,18.6,7,0,0.4
288,289,Tony Battie,ORL,29,81,36,45,23.6,4.9,2.0,4.4,46.0,0.0,0.1,0.0,0.8,1.2,72.3,1.3,4.2,5.6,0.5,1.0,0.4,1.0,3.0,15.4,3,0,-1.5
289,290,Erick Strickland,MIL,31,62,20,42,16.3,4.9,1.8,4.9,37.5,0.3,1.3,25.3,0.8,1.0,81.3,0.2,1.5,1.7,1.9,1.0,0.5,0.0,1.7,10.1,0,0,-1.6
290,291,Sasha Pavlovic,CLE,21,65,32,33,13.3,4.8,1.8,4.2,43.5,0.5,1.2,38.5,0.7,1.0,68.8,0.2,0.9,1.1,0.8,0.7,0.4,0.1,1.9,8.1,0,0,-0.1
291,292,Theo Ratliff,POR,32,63,22,41,27.4,4.8,1.8,4.1,44.7,0.0,0.0,0.0,1.2,1.7,69.2,1.8,3.5,5.3,0.5,0.9,0.4,2.5,2.9,19.7,2,0,-1.4
292,293,Eric Piatkowski,CHI,34,68,37,31,12.3,4.8,1.6,3.8,43.0,0.8,2.0,42.5,0.7,0.8,80.4,0.2,0.9,1.2,0.8,0.5,0.4,0.0,1.0,8.1,0,0,0.2
293,294,Boris Diaw,ATL,23,66,10,56,18.1,4.8,1.9,4.5,42.2,0.1,0.8,18.0,0.9,1.2,74.0,0.8,1.8,2.6,2.3,1.3,0.6,0.3,1.9,12.4,0,0,-2.7
294,295,Brian Skinner,SAC,29,49,24,25,19.3,4.8,2.1,4.2,50.7,0.0,0.0,0.0,0.5,1.4,35.7,2.2,3.5,5.7,0.9,0.8,0.6,1.0,2.1,17.0,5,0,-1.8
295,296,Kenny Anderson,LAC,34,43,9,34,17.3,4.7,2.0,4.7,42.3,0.1,0.3,46.2,0.6,0.9,73.0,0.6,1.5,2.0,2.4,1.1,0.8,0.0,2.0,11.9,0,0,-4.0
296,297,Dale Davis,IND,36,61,24,37,21.4,4.7,1.8,3.8,47.9,0.0,0.0,0.0,1.0,1.6,60.6,2.5,3.7,6.1,0.8,0.7,0.5,1.1,2.7,17.3,5,0,0.7
297,298,Jackson Vroman,NOH,24,46,12,34,15.4,4.6,1.8,4.3,41.2,0.0,0.1,0.0,1.0,1.6,64.0,1.4,2.4,3.8,0.9,1.4,0.5,0.4,2.3,12.0,2,0,-1.4
298,299,Omar Cook,TOR,23,5,2,3,14.7,4.6,2.0,4.8,41.7,0.0,0.8,0.0,0.6,1.2,50.0,0.4,1.0,1.4,4.4,1.2,1.2,0.2,1.2,15.9,0,0,4.2
299,300,Marcus Banks,BOS,23,81,45,36,14.1,4.6,1.4,3.5,40.2,0.3,0.7,35.6,1.5,2.0,74.2,0.4,1.2,1.6,1.9,1.0,0.8,0.2,1.8,11.2,0,0,0.3
300,301,Steven Hunter,PHX,23,76,57,19,13.8,4.6,1.8,2.9,61.4,0.0,0.0,0.0,1.0,2.1,47.9,1.3,1.7,3.0,0.2,0.6,0.1,1.3,1.7,12.0,0,0,0.0
301,302,Pat Garrity,ORL,28,71,30,41,13.4,4.6,1.7,4.3,40.2,0.7,2.1,33.3,0.4,0.5,87.9,0.3,1.5,1.7,0.4,0.4,0.3,0.1,1.5,8.1,0,0,-1.2
302,303,Calbert Cheaney,GSW,33,55,17,38,17.2,4.5,2.1,4.8,42.6,0.0,0.1,0.0,0.4,0.7,64.9,0.6,1.7,2.3,1.2,0.6,0.3,0.3,1.7,10.1,0,0,-1.1
303,304,Jerome Williams,NYK,32,79,31,48,15.3,4.5,1.5,3.1,50.2,0.0,0.1,0.0,1.5,2.2,66.9,1.5,2.1,3.6,0.5,0.8,0.7,0.1,2.0,11.3,1,0,0.3
304,305,Ben Handlogten,UTA,31,21,6,15,14.0,4.5,2.0,4.0,51.8,0.0,0.0,0.0,0.4,0.8,52.9,1.1,2.0,3.1,0.6,0.9,0.3,0.2,2.6,10.0,1,0,-2.0
305,306,Adonal Foyle,GSW,30,78,31,47,21.8,4.5,2.0,4.0,50.2,0.0,0.0,0.0,0.5,0.9,55.6,2.1,3.4,5.5,0.7,0.7,0.3,2.0,2.6,18.6,3,0,-0.3
306,307,Lawrence Funderburke,CHI,34,2,1,1,10.8,4.5,1.5,3.0,50.0,0.0,0.0,0.0,1.5,2.5,60.0,0.5,1.0,1.5,0.0,0.0,0.0,0.0,1.0,6.3,0,0,0.5
307,308,Delonte West,BOS,21,39,23,16,12.9,4.5,1.7,4.0,42.6,0.6,1.7,35.8,0.5,0.7,70.4,0.4,1.3,1.7,1.4,0.6,0.5,0.2,1.8,10.1,0,0,0.2
308,309,Dahntay Jones,MEM,24,52,29,23,12.4,4.5,1.6,3.7,43.7,0.4,1.2,38.3,0.8,1.2,68.8,0.2,1.1,1.3,0.4,0.6,0.3,0.2,1.6,7.5,0,0,-0.3
309,310,Bryon Russell,DEN,34,70,39,31,14.7,4.4,1.4,3.6,37.7,0.8,2.1,37.6,0.9,1.1,79.2,0.7,1.7,2.5,1.0,0.5,0.6,0.2,1.9,10.7,0,0,0.1
310,311,Tierre Brown,LAL,26,76,33,43,13.9,4.4,1.6,4.6,35.6,0.3,0.9,36.1,0.8,1.0,78.7,0.3,0.9,1.2,2.0,1.0,0.4,0.0,0.8,9.2,0,0,-1.3
311,312,Steve Blake,WAS,25,44,23,21,14.7,4.3,1.4,4.2,32.8,0.8,2.1,38.7,0.8,0.9,80.5,0.4,1.2,1.6,1.6,0.9,0.3,0.0,1.1,8.6,0,0,-2.3
312,313,Lucious Harris,CLE,34,73,38,35,15.4,4.3,1.6,4.1,39.5,0.3,0.9,32.3,0.8,0.9,81.2,0.5,1.1,1.7,0.7,0.4,0.4,0.1,0.9,8.2,0,0,-0.9
313,314,Jarron Collins,UTA,26,50,20,30,19.2,4.3,1.3,3.1,41.4,0.0,0.0,0.0,1.7,2.4,69.7,1.1,2.1,3.3,1.2,0.7,0.2,0.1,2.9,10.4,0,0,0.0
314,315,Viktor Khryapa,POR,22,32,6,26,16.5,4.2,1.7,3.9,43.5,0.1,0.3,36.4,0.7,1.3,54.8,0.9,2.5,3.4,0.8,1.0,0.6,0.6,2.5,12.0,0,0,-3.9
315,316,Scott Padgett,HOU,29,66,40,26,14.2,4.2,1.5,3.5,42.1,0.8,1.9,39.7,0.4,0.6,72.5,0.7,2.1,2.8,0.8,0.5,0.5,0.2,1.8,10.3,1,0,3.3
316,317,Kris Humphries,UTA,20,67,17,50,13.0,4.1,1.7,4.3,40.4,0.0,0.1,33.3,0.7,1.5,43.6,1.1,1.9,2.9,0.6,0.8,0.4,0.3,1.4,9.8,1,0,-2.5
317,318,John Salmons,PHI,25,58,30,28,17.0,4.1,1.5,3.6,40.5,0.5,1.6,34.1,0.6,0.8,72.9,0.2,1.9,2.1,2.0,0.9,0.7,0.2,1.6,11.4,0,0,-1.6
318,319,Matt Freije,NOH,23,23,3,20,19.0,4.0,1.6,5.5,29.1,0.6,2.3,25.9,0.2,0.3,62.5,0.7,2.0,2.7,0.9,0.7,0.6,0.1,1.7,9.7,1,0,-3.5
319,320,Dikembe Mutombo,HOU,39,80,50,30,15.3,4.0,1.4,2.7,49.8,0.0,0.0,0.0,1.3,1.8,74.1,1.9,3.5,5.3,0.1,0.6,0.2,1.3,1.7,14.4,3,0,2.6
320,321,Michael Doleac,MIA,28,80,58,22,14.6,4.0,1.9,4.1,44.7,0.0,0.0,0.0,0.3,0.5,61.0,0.9,2.3,3.2,0.6,0.5,0.3,0.3,2.0,10.0,0,0,0.6
321,322,Dajuan Wagner,CLE,22,11,6,5,9.3,4.0,1.6,5.0,32.7,0.5,2.4,19.2,0.3,0.4,75.0,0.0,0.2,0.2,1.2,0.8,0.5,0.0,1.4,6.5,0,0,-0.8
322,322,Darrell Armstrong,DAL,37,66,37,29,15.0,4.0,1.3,4.2,32.1,0.4,1.7,25.2,0.9,1.0,85.3,0.5,1.2,1.7,2.7,1.0,0.7,0.1,1.4,11.5,0,0,-0.8
323,324,Eric Snow,CLE,32,81,42,39,22.7,4.0,1.5,4.0,38.2,0.2,0.6,28.9,0.7,1.0,73.8,0.5,1.5,1.9,3.9,1.1,0.8,0.2,2.3,14.1,2,0,1.5
324,325,Loren Woods,TOR,27,45,20,25,15.6,3.9,1.6,3.6,43.3,0.0,0.0,0.0,0.8,1.3,57.6,1.8,3.1,4.9,0.4,0.8,0.2,0.9,1.7,12.7,1,0,-2.3
325,326,Scot Pollard,IND,30,49,30,19,17.7,3.9,1.6,3.4,47.3,0.0,0.0,0.0,0.7,1.0,67.3,1.7,2.4,4.2,0.4,0.6,0.6,0.5,2.5,12.1,1,0,1.7
326,327,Carlos Delfino,DET,22,30,20,10,15.4,3.9,1.4,3.9,35.9,0.3,1.2,25.7,0.8,1.3,57.5,0.4,1.4,1.8,1.3,0.8,0.7,0.2,1.5,10.0,0,0,-0.8
327,328,Shandon Anderson,MIA,31,66,45,21,17.8,3.9,1.5,3.3,45.2,0.1,0.4,17.2,0.8,1.0,81.8,0.6,2.3,2.9,1.1,0.8,0.6,0.2,2.1,10.6,0,0,2.2
328,329,Damone Brown,WAS,26,14,8,6,10.8,3.9,1.6,4.4,37.1,0.3,0.8,36.4,0.3,0.6,44.4,0.7,1.3,2.0,1.0,1.1,0.1,0.4,1.2,8.2,0,0,-0.4
329,330,Slava Medvedenko,LAL,26,43,9,34,9.8,3.8,1.7,3.6,45.5,0.0,0.0,0.0,0.5,0.7,82.1,0.7,1.1,1.8,0.3,0.3,0.2,0.0,1.5,7.0,0,0,-0.5
330,331,Anthony Peeler,WAS,35,40,19,21,13.2,3.8,1.4,3.8,37.3,0.6,1.6,38.5,0.4,0.5,88.9,0.4,1.3,1.6,1.4,0.7,0.5,0.1,1.0,8.7,0,0,-2.6
331,332,Darrick Martin,LAC,34,11,4,7,17.2,3.8,1.5,4.5,32.0,0.5,1.6,27.8,0.5,0.7,62.5,0.3,0.6,0.9,2.5,0.5,0.5,0.0,1.7,9.8,0,0,1.3
332,333,Matt Barnes,SAC,25,43,27,16,16.4,3.8,1.4,3.5,41.1,0.1,0.5,22.7,0.8,1.3,60.3,1.1,2.0,3.1,1.3,1.0,0.7,0.2,1.9,11.0,1,0,1.5
333,333,Richie Frahm,POR,27,43,9,34,11.4,3.8,1.3,3.3,40.0,0.7,1.9,38.8,0.5,0.6,84.0,0.4,1.0,1.4,0.7,0.3,0.3,0.1,0.8,7.6,0,0,-0.4
334,335,Brian Grant,LAL,33,69,27,42,16.6,3.8,1.5,3.0,49.3,0.0,0.0,0.0,0.8,1.1,72.2,1.5,2.3,3.7,0.5,0.6,0.3,0.3,2.5,10.4,0,0,-2.1
335,336,Randy Livingston,UTA,30,17,4,13,13.5,3.8,1.3,3.1,42.3,0.3,0.5,62.5,0.9,1.0,88.2,0.2,0.5,0.7,2.6,0.8,0.7,0.1,1.6,10.2,0,0,-2.2
336,337,Lindsey Hunter,DET,34,76,49,27,14.9,3.8,1.4,4.0,35.8,0.3,1.1,27.4,0.6,0.8,79.3,0.5,1.1,1.6,1.7,0.9,0.9,0.2,1.6,10.6,0,0,-0.2
337,338,George Lynch,NOH,34,44,8,36,21.2,3.7,1.5,4.3,36.0,0.3,0.8,29.7,0.4,0.5,73.9,1.3,2.7,4.0,2.0,1.3,0.7,0.3,1.9,13.2,0,0,-2.6
338,339,Francisco Elson,DEN,29,67,41,26,14.0,3.7,1.5,3.2,46.8,0.0,0.0,33.3,0.7,1.2,57.0,0.9,2.1,3.0,0.5,0.6,0.5,0.6,1.9,10.8,0,0,-0.1
339,340,Jabari Smith,NJN,28,45,26,19,14.4,3.7,1.4,3.3,41.9,0.0,0.0,50.0,0.9,1.2,74.5,0.6,1.8,2.5,0.8,0.9,0.6,0.3,2.3,9.6,0,0,-2.5
340,341,Eddie Gill,IND,26,73,38,35,13.9,3.7,1.1,3.3,33.5,0.5,1.6,30.8,1.0,1.1,87.7,0.2,1.3,1.5,1.1,0.8,0.8,0.1,1.4,9.0,0,0,-1.7
341,342,Billy Thomas,NJN,29,25,15,10,14.0,3.7,1.4,3.8,36.2,0.7,2.2,30.4,0.3,0.4,77.8,0.3,1.2,1.4,0.7,0.4,0.6,0.0,1.2,7.9,0,0,-0.6
342,343,Andris Biedrins,GSW,19,30,17,13,12.7,3.6,1.5,2.6,57.7,0.0,0.0,0.0,0.6,1.3,47.5,1.6,2.4,3.9,0.4,0.4,0.4,0.8,2.9,12.2,1,0,1.5
343,344,Walter McCarty,PHX,31,72,42,30,12.5,3.6,1.3,3.3,40.4,0.8,2.2,35.5,0.2,0.4,51.7,0.4,1.5,1.9,0.5,0.5,0.3,0.2,2.0,7.8,0,0,-0.4
344,345,Dion Glover,SAS,26,7,3,4,9.4,3.6,1.1,3.1,36.4,0.1,1.1,12.5,1.1,1.4,80.0,0.4,1.1,1.6,0.6,0.3,0.4,0.4,1.3,8.6,0,0,0.7
345,346,Marcus Haislip,IND,24,9,2,7,11.7,3.6,1.4,4.2,34.2,0.0,0.1,0.0,0.7,1.2,54.5,0.6,1.1,1.7,0.3,0.7,0.2,0.2,1.7,6.7,0,0,-1.0
346,347,Royal Ivey,ATL,23,62,9,53,13.1,3.5,1.4,3.2,42.9,0.0,0.1,33.3,0.8,1.1,70.1,0.3,1.0,1.4,1.7,0.9,0.6,0.1,2.3,9.0,0,0,-0.8
347,348,Vitaly Potapenko,SEA,30,33,16,17,10.2,3.5,1.4,2.6,51.7,0.0,0.0,0.0,0.8,0.9,87.1,0.9,1.5,2.4,0.3,0.4,0.2,0.1,1.6,7.3,0,0,-0.4
348,349,Stacey Augmon,ORL,36,55,23,32,11.9,3.5,1.2,3.0,40.7,0.0,0.0,0.0,1.0,1.4,74.0,0.8,1.0,1.8,0.7,0.6,0.4,0.1,1.5,7.8,0,0,-1.6
349,350,Alan Henderson,DAL,32,78,55,23,15.3,3.5,1.5,2.8,52.7,0.0,0.0,0.0,0.5,1.0,53.9,2.1,2.4,4.5,0.3,0.6,0.4,0.5,1.9,11.2,2,0,-2.1
350,350,Tamar Slay,CHA,25,8,1,7,9.7,3.5,1.6,4.9,33.3,0.3,1.5,16.7,0.0,0.3,0.0,0.8,1.0,1.8,0.4,1.0,0.6,0.0,2.5,7.0,0,0,-2.5
351,352,Jamal Sampson,CHA,22,23,5,18,14.2,3.4,1.2,2.7,45.2,0.0,0.0,0.0,1.0,1.7,59.0,1.6,3.7,5.3,0.3,0.7,0.2,0.7,2.3,12.3,0,0,-2.2
352,353,Donta Smith,ATL,21,38,6,32,11.4,3.3,1.2,3.0,38.9,0.2,0.6,27.3,0.9,1.3,68.8,0.5,0.9,1.4,1.0,0.7,0.6,0.1,1.3,8.1,0,0,-1.6
353,354,Jackie Butler,NYK,20,3,2,1,1.5,3.3,1.3,1.3,100.0,0.0,0.0,0.0,0.7,0.7,100.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,4.0,0,0,0.3
354,354,Qyntel Woods,MIA,24,3,1,2,13.1,3.3,1.7,4.0,41.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.3,2.0,0.0,0.7,1.3,0.0,2.0,9.1,0,0,-0.7
355,356,Rafael Araujo,TOR,24,59,24,35,12.5,3.3,1.3,3.0,43.4,0.0,0.1,33.3,0.7,0.9,78.2,1.0,2.1,3.1,0.3,0.9,0.4,0.1,2.7,8.1,0,0,-0.8
356,357,Sean Marks,SAS,29,23,15,8,10.5,3.3,1.2,3.5,33.8,0.0,0.1,0.0,1.0,1.2,78.6,0.8,1.7,2.4,0.3,0.6,0.1,0.5,1.3,8.0,0,0,-1.2
357,358,Luke Walton,LAL,25,61,21,40,12.5,3.2,1.2,3.0,41.1,0.3,1.0,26.2,0.6,0.8,70.8,0.9,1.4,2.3,1.5,1.0,0.4,0.2,1.1,9.2,1,0,-1.9
358,359,Laron Profit,WAS,27,42,19,23,10.0,3.2,1.3,3.0,43.8,0.2,0.7,28.6,0.4,0.6,64.0,0.6,1.2,1.8,0.9,0.6,0.4,0.1,1.0,7.6,0,0,-0.9
359,360,Ronald Dupree,DET,24,47,32,15,9.9,3.2,1.3,2.7,48.0,0.0,0.0,50.0,0.6,1.0,61.7,0.7,1.3,2.0,0.5,0.5,0.1,0.2,1.3,7.0,0,0,-0.9
360,361,Tony Massenburg,SAS,37,61,43,18,11.3,3.2,1.2,3.0,40.7,0.0,0.0,0.0,0.8,1.0,76.2,0.9,1.8,2.7,0.2,0.7,0.3,0.3,2.0,8.0,0,0,-0.8
361,362,Zendon Hamilton,MIL,30,16,7,9,10.1,3.2,0.7,2.0,34.4,0.0,0.0,0.0,1.8,3.0,60.4,1.1,1.5,2.6,0.4,0.8,0.3,0.1,1.6,7.5,0,0,-2.1
362,363,Theron Smith,CHA,24,33,6,27,15.4,3.2,1.3,4.1,32.4,0.1,0.4,25.0,0.4,0.5,87.5,1.2,2.3,3.5,0.8,0.8,0.2,0.1,1.8,8.8,0,0,-5.3
363,364,Maciej Lampe,NOH,20,37,12,25,10.3,3.1,1.3,3.6,37.1,0.1,0.1,50.0,0.4,0.6,68.2,0.6,1.8,2.4,0.3,0.5,0.1,0.2,1.4,7.0,0,0,-0.8
364,365,Andre Barrett,ORL,23,38,17,21,12.6,3.1,1.2,3.3,36.3,0.4,1.4,26.9,0.4,0.5,73.7,0.3,0.8,1.1,1.8,0.7,0.5,0.0,1.3,8.0,1,0,0.7
365,366,Lionel Chalmers,LAC,24,36,15,21,11.8,3.1,1.2,3.5,33.6,0.3,1.4,24.5,0.4,0.7,62.5,0.1,0.8,0.9,1.4,0.7,0.4,0.0,0.8,6.7,0,0,-1.3
