,Unnamed: 0,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
245,246,Darko Milicic,MIN,25,32,3,29,21.4,6.7,3.1,6.4,49.0,0.0,0.0,0.0,0.5,0.9,53.6,1.5,3.3,4.7,1.5,1.1,0.7,1.1,2.6,18.7,2,0,-3.3
246,247,Wayne Ellington,MIN,22,76,15,61,18.2,6.6,2.5,5.9,42.4,0.8,2.1,39.5,0.8,0.9,87.1,0.4,1.7,2.1,1.0,1.0,0.3,0.1,0.9,10.6,0,0,-2.6
247,248,Sergio Rodriguez,NYK,24,66,21,45,15.9,6.6,2.5,5.3,47.6,0.5,1.4,35.2,1.0,1.4,73.1,0.4,1.0,1.3,3.2,1.7,0.8,0.1,1.3,13.8,0,0,-0.6
248,249,Earl Boykins,WAS,34,67,22,45,16.7,6.6,2.6,6.0,42.7,0.3,0.9,31.7,1.1,1.3,86.5,0.3,0.9,1.1,2.6,1.0,0.4,0.0,0.7,11.9,0,0,-3.5
249,250,Tyson Chandler,CHA,27,51,28,23,22.8,6.5,2.1,3.7,57.4,0.0,0.0,0.0,2.3,3.1,73.2,2.2,4.0,6.3,0.3,1.8,0.3,1.1,2.7,17.0,5,0,-0.3
250,251,Antoine Wright,TOR,26,67,32,35,20.8,6.5,2.4,6.0,40.6,0.9,2.6,33.5,0.8,1.1,68.8,0.6,2.3,2.8,1.1,0.9,0.4,0.2,2.0,12.5,0,0,0.0
251,252,Charlie Bell,MIL,31,71,37,34,22.7,6.5,2.4,6.2,38.1,1.0,2.8,36.5,0.7,0.9,71.6,0.4,1.4,1.9,1.5,0.8,0.5,0.2,1.9,12.3,0,0,0.4
252,253,JaVale McGee,WAS,22,60,17,43,16.1,6.4,2.6,5.1,50.8,0.0,0.0,0.0,1.2,1.9,63.8,1.5,2.6,4.1,0.2,0.9,0.3,1.7,2.0,16.6,6,0,-2.9
253,254,D.J. Augustin,CHA,22,80,43,37,18.4,6.4,2.1,5.4,38.6,0.9,2.2,39.3,1.3,1.6,77.9,0.1,1.1,1.2,2.4,0.9,0.6,0.1,1.6,12.4,0,0,0.2
254,255,Roger Mason Jr.,SAS,29,79,48,31,19.2,6.3,2.4,6.3,38.9,1.1,3.3,33.3,0.3,0.4,79.4,0.1,1.9,2.1,1.7,0.7,0.4,0.2,1.3,12.3,0,0,0.8
255,256,Daniel Gibson,CLE,24,56,42,14,19.1,6.3,2.2,4.8,46.6,1.3,2.7,47.7,0.6,0.9,69.4,0.2,1.1,1.3,1.3,0.6,0.4,0.1,1.4,10.9,0,0,2.7
256,257,Serge Ibaka,OKC,20,73,45,28,18.1,6.3,2.8,5.1,54.3,0.0,0.0,50.0,0.8,1.3,63.0,1.9,3.5,5.4,0.1,0.9,0.3,1.3,2.7,17.1,4,0,0.1
257,258,Glen Davis,BOS,24,54,28,26,17.3,6.3,2.3,5.2,43.7,0.0,0.1,0.0,1.8,2.6,69.6,1.9,1.9,3.8,0.6,1.0,0.4,0.3,2.4,12.8,0,0,-1.6
258,259,Vladimir Radmanovic,GSW,29,41,11,30,21.7,6.2,2.5,6.7,37.7,0.7,2.6,27.8,0.5,0.7,74.1,1.2,3.1,4.3,1.1,1.1,0.7,0.2,2.4,14.7,1,0,-3.1
259,260,Amir Johnson,TOR,23,82,40,42,17.7,6.2,2.5,4.1,62.3,0.0,0.0,0.0,1.2,1.8,63.8,1.9,2.9,4.8,0.6,0.8,0.5,0.8,3.1,16.1,2,0,0.6
260,261,Luc Mbah a Moute,MIL,23,73,42,31,25.6,6.2,2.4,5.1,48.0,0.1,0.2,35.3,1.3,1.8,69.9,2.3,3.1,5.5,1.1,1.0,0.8,0.5,2.5,17.6,4,0,0.3
261,262,Ryan Hollins,MIN,25,73,13,60,16.8,6.1,2.3,4.2,55.8,0.0,0.0,0.0,1.5,2.2,69.0,1.1,1.8,2.8,0.7,1.3,0.3,0.5,2.7,11.6,0,0,-5.8
262,263,Tony Allen,BOS,28,54,31,23,16.5,6.1,2.4,4.7,51.0,0.0,0.1,0.0,1.3,2.2,60.5,1.0,1.7,2.7,1.3,1.2,1.1,0.4,2.0,14.4,1,0,-0.6
263,264,Carlos Arroyo,MIA,30,72,43,29,22.0,6.1,2.5,5.2,47.5,0.1,0.3,28.0,1.1,1.3,84.4,0.4,1.4,1.8,3.1,0.8,0.5,0.1,1.4,14.0,1,0,0.8
264,265,Jason Williams,ORL,34,82,59,23,20.8,6.0,2.3,5.2,44.4,1.0,2.7,38.0,0.4,0.5,75.6,0.1,1.5,1.5,3.6,1.1,0.6,0.0,0.8,14.3,1,0,3.2
265,266,Juwan Howard,POR,37,73,44,29,22.3,6.0,2.6,5.1,50.9,0.0,0.0,0.0,0.8,1.0,78.6,1.5,3.1,4.6,0.8,1.0,0.4,0.1,2.6,13.3,2,0,-1.0
266,267,Erick Dampier,DAL,34,55,32,23,23.3,6.0,2.4,3.9,62.4,0.0,0.1,33.3,1.1,1.8,60.4,2.3,4.9,7.3,0.6,1.1,0.3,1.4,2.8,19.4,7,0,2.9
267,268,Thabo Sefolosha,OKC,26,82,50,32,28.6,6.0,2.4,5.4,44.0,0.5,1.6,31.3,0.7,1.1,67.4,0.9,3.8,4.7,1.8,1.1,1.2,0.6,1.9,18.4,3,0,1.0
268,269,Chris Andersen,DEN,31,76,49,27,22.3,5.9,1.9,3.3,56.6,0.0,0.0,0.0,2.2,3.1,69.5,1.9,4.4,6.4,0.4,0.8,0.6,1.9,2.3,20.7,4,0,4.4
269,270,Nick Collison,OKC,29,75,46,29,20.8,5.9,2.4,4.1,58.9,0.0,0.1,25.0,1.0,1.4,69.2,2.0,3.1,5.1,0.5,0.8,0.5,0.6,3.1,15.3,2,0,3.6
270,271,David Andersen,HOU,30,63,33,30,14.1,5.8,2.3,5.4,43.2,0.4,1.2,34.6,0.7,1.1,68.7,0.9,2.4,3.3,0.7,0.6,0.2,0.2,1.9,11.5,0,0,0.5
271,272,Brandon Bass,ORL,25,50,38,12,13.0,5.8,2.4,4.7,51.1,0.0,0.0,0.0,1.0,1.3,82.5,1.1,1.5,2.5,0.4,0.6,0.2,0.5,1.4,11.1,0,0,0.8
272,273,Antonio McDyess,SAS,35,77,46,31,21.0,5.8,2.7,5.6,47.9,0.0,0.0,0.0,0.5,0.7,63.2,1.9,4.0,5.9,1.1,1.0,0.6,0.4,1.9,16.4,3,0,2.8
273,274,Maurice Evans,ATL,31,79,51,28,16.7,5.7,2.2,5.0,44.5,0.7,2.1,33.7,0.6,0.8,75.4,0.7,1.2,1.9,0.6,0.3,0.4,0.2,1.6,10.7,0,0,-0.1
274,275,Jason Kapono,PHI,29,57,15,42,17.1,5.7,2.2,5.3,41.9,1.1,3.0,36.8,0.2,0.3,60.0,0.2,0.9,1.2,0.7,0.6,0.4,0.1,1.4,8.9,0,0,-1.9
275,276,Marquis Daniels,BOS,29,51,32,19,18.4,5.6,2.4,4.9,49.8,0.1,0.5,21.4,0.7,1.1,60.7,0.5,1.3,1.9,1.3,0.8,0.5,0.1,1.8,10.9,0,0,0.4
276,277,Damien Wilkins,MIN,30,80,14,66,19.8,5.6,2.1,4.8,43.3,0.2,0.8,29.5,1.3,1.6,79.8,0.9,2.2,3.1,1.7,1.0,0.8,0.3,1.8,14.4,3,0,-3.5
277,278,Ben Wallace,DET,35,69,25,44,28.6,5.5,2.3,4.2,54.1,0.0,0.0,0.0,0.9,2.3,40.6,3.6,5.1,8.7,1.5,0.9,1.2,1.2,1.9,24.7,4,0,-0.7
278,279,Jannero Pargo,CHI,30,63,27,36,13.2,5.5,2.1,6.0,34.6,0.6,2.2,27.5,0.7,0.7,93.3,0.1,1.1,1.2,1.4,0.8,0.5,0.0,1.1,9.7,0,0,-1.0
279,280,Devean George,GSW,32,45,13,32,16.9,5.4,2.0,4.6,43.2,1.1,2.7,39.0,0.4,0.5,69.6,0.5,2.1,2.5,0.7,0.3,0.9,0.2,2.0,12.6,0,0,0.2
280,281,Jared Jeffries,HOU,28,70,28,42,25.6,5.3,2.0,4.5,43.9,0.3,1.0,29.6,1.1,1.7,62.5,1.9,2.3,4.1,1.4,1.1,0.9,1.0,2.9,17.0,2,0,-0.7
281,282,Bobby Simmons,NJN,30,23,2,21,17.2,5.3,1.8,5.1,35.9,0.9,2.7,31.7,0.8,0.9,90.0,0.5,2.3,2.7,0.7,0.8,0.7,0.1,2.3,11.1,0,0,-1.9
282,283,Jordan Hill,HOU,22,47,18,29,13.3,5.2,2.1,4.3,49.3,0.0,0.0,0.0,1.0,1.4,67.6,1.6,2.1,3.7,0.4,0.6,0.3,0.4,2.0,11.9,0,0,-0.4
283,284,James Posey,NOH,33,77,35,42,22.5,5.2,1.6,4.5,36.5,1.1,3.1,33.5,0.9,1.0,82.5,0.4,3.9,4.3,1.5,0.7,0.5,0.2,2.6,14.3,0,0,-1.0
284,285,Austin Daye,DET,22,69,22,47,13.3,5.1,2.0,4.3,46.4,0.4,1.4,30.5,0.7,0.8,82.1,0.5,2.0,2.5,0.5,0.7,0.4,0.4,1.7,10.3,1,0,-1.7
285,286,Garrett Temple,SAS,24,27,12,15,12.4,5.0,1.6,3.7,43.6,0.5,1.4,35.1,1.3,1.9,70.0,0.2,0.9,1.1,0.8,1.0,0.5,0.2,1.6,8.7,0,0,-0.1
286,287,Andris Biedrins,GSW,24,33,10,23,23.1,5.0,2.5,4.2,59.1,0.0,0.0,0.0,0.1,0.8,16.0,1.9,5.9,7.8,1.7,1.0,0.6,1.3,3.5,21.9,1,0,-3.8
287,288,Mikki Moore,GSW,34,23,7,16,17.6,5.0,2.3,3.9,60.0,0.0,0.0,0.0,0.3,0.5,63.6,1.1,1.9,3.0,1.6,0.9,0.2,0.6,2.6,12.4,0,0,-5.7
288,289,Daequan Cook,MIA,23,45,23,22,15.4,5.0,1.8,5.6,32.0,0.9,2.8,31.7,0.5,0.6,84.0,0.2,1.6,1.8,1.0,0.5,0.3,0.2,1.1,9.6,0,0,-0.4
289,290,Marcus Banks,TOR,28,22,12,10,11.1,5.0,1.8,3.3,53.4,0.3,1.1,29.2,1.1,1.3,82.8,0.1,0.9,1.0,1.2,0.9,0.5,0.1,1.4,9.0,0,0,-0.9
290,291,Ronny Turiaf,GSW,27,42,15,27,20.8,4.9,2.0,3.5,58.2,0.0,0.0,0.0,0.9,1.9,47.4,1.3,3.3,4.5,2.1,1.2,0.5,1.3,2.3,17.9,0,0,-0.2
291,292,DJ White,OKC,23,12,5,7,8.5,4.9,2.1,3.4,61.0,0.0,0.0,0.0,0.8,0.8,90.0,0.8,1.1,1.9,0.3,0.3,0.4,0.3,1.0,9.5,0,0,0.7
292,293,Jamario Moon,CLE,30,61,48,13,17.2,4.9,1.9,4.0,46.2,0.5,1.6,32.0,0.6,0.7,80.0,0.4,2.7,3.1,0.8,0.4,0.6,0.5,1.1,12.6,0,0,1.2
293,294,Sebastian Telfair,CLE,25,43,18,25,15.3,4.8,1.9,4.7,41.3,0.3,1.3,23.2,0.7,0.9,78.4,0.1,0.9,1.0,2.9,1.2,0.6,0.1,1.7,11.3,0,0,-2.7
294,295,DeAndre Jordan,LAC,21,70,23,47,16.2,4.8,2.1,3.4,60.5,0.0,0.0,0.0,0.7,1.8,37.5,1.7,3.3,5.0,0.3,1.1,0.2,0.9,2.2,13.6,8,0,-3.5
295,296,Bobby Brown,LAC,25,45,14,31,11.5,4.8,2.0,5.3,37.1,0.6,2.2,26.5,0.3,0.3,86.7,0.2,0.6,0.8,2.0,1.0,0.3,0.0,0.9,8.8,0,0,-2.0
296,297,Jonathan Bender,NYK,29,25,9,16,11.7,4.7,1.6,4.0,40.0,0.6,1.6,35.9,1.0,1.0,92.3,0.6,1.5,2.1,0.6,1.1,0.1,0.7,1.3,9.3,0,0,-2.2
297,298,Eric Maynor,OKC,23,81,53,28,15.7,4.7,1.9,4.5,41.8,0.3,0.9,31.0,0.6,0.9,72.2,0.3,1.3,1.6,3.3,1.0,0.5,0.1,1.4,12.4,3,0,0.5
298,299,Lou Amundson,PHX,27,79,53,26,14.8,4.7,1.9,3.5,55.1,0.0,0.0,0.0,0.8,1.6,54.5,1.6,2.8,4.4,0.4,0.7,0.3,0.9,2.1,13.5,2,0,0.8
299,300,Rodney Carney,PHI,26,68,23,45,12.6,4.7,1.7,4.1,40.1,0.6,2.0,30.4,0.8,0.9,82.5,0.4,1.6,2.0,0.5,0.3,0.4,0.3,1.2,9.6,0,0,-1.5
300,301,Jodie Meeks,PHI,22,60,23,37,12.0,4.7,1.7,4.5,38.8,0.7,2.2,31.8,0.5,0.7,79.5,0.2,1.5,1.7,0.7,0.4,0.3,0.1,0.9,8.4,0,0,-0.3
301,302,Chris Hunter,GSW,25,60,19,41,13.0,4.5,1.8,3.6,50.2,0.0,0.1,0.0,0.9,1.2,75.4,0.9,1.9,2.8,0.6,0.5,0.2,0.6,2.2,10.7,1,0,0.0
302,302,Mike James,WAS,35,4,0,4,11.4,4.5,1.5,5.0,30.0,0.5,1.5,33.3,1.0,2.0,50.0,0.3,0.5,0.8,1.3,1.3,0.8,0.0,0.8,8.3,0,0,0.5
303,304,Oleksiy Pecherov,MIN,24,44,6,38,10.2,4.5,1.8,4.3,41.0,0.3,1.2,26.9,0.7,0.7,90.6,0.7,2.1,2.8,0.3,0.7,0.2,0.3,1.3,9.1,1,0,-0.4
304,305,Chris Wilcox,DET,27,34,9,25,13.0,4.5,1.9,3.5,52.5,0.0,0.0,0.0,0.8,1.5,50.0,1.3,2.1,3.4,0.4,1.1,0.4,0.4,1.9,10.3,1,0,-4.3
305,306,Darrell Arthur,MEM,22,32,14,18,14.3,4.5,2.0,4.6,43.2,0.0,0.0,0.0,0.5,0.9,56.7,1.2,2.3,3.4,0.5,0.7,0.4,0.4,1.9,11.2,1,0,-3.4
306,307,Trenton Hassell,NJN,31,52,6,46,21.3,4.5,1.7,4.2,41.1,0.0,0.1,0.0,1.0,1.3,75.4,1.1,1.8,2.9,1.0,0.9,0.3,0.2,1.8,10.0,1,0,-6.8
307,308,James Singleton,WAS,28,57,24,33,17.2,4.5,1.7,4.5,38.2,0.1,0.6,18.9,0.9,1.1,85.5,1.9,2.9,4.8,0.5,0.9,0.5,0.8,2.0,14.0,2,0,-2.6
308,309,Keith Bogans,SAS,30,79,50,29,19.7,4.4,1.5,3.8,40.3,0.9,2.5,35.7,0.5,0.6,74.0,0.3,1.9,2.2,1.2,0.7,0.6,0.2,2.0,10.4,0,0,0.4
309,310,Michael Finley,BOS,37,46,23,23,15.4,4.4,1.8,4.0,44.0,0.7,1.8,39.0,0.2,0.3,53.3,0.1,1.4,1.5,0.9,0.5,0.2,0.1,0.7,8.2,0,0,0.2
310,311,Ricky Davis,LAC,30,36,15,21,13.9,4.4,1.7,4.0,43.4,0.4,1.2,38.1,0.5,0.9,58.1,0.3,1.3,1.6,1.1,0.8,0.3,0.1,1.1,8.3,0,0,-3.3
311,312,Chuck Hayes,HOU,27,82,42,40,21.6,4.4,2.0,4.0,48.9,0.0,0.0,0.0,0.4,0.8,54.5,1.8,3.8,5.7,1.7,0.9,0.9,0.5,2.7,17.1,4,0,0.0
312,313,Acie Law,CHI,25,26,11,15,9.0,4.3,1.3,2.9,46.7,0.2,0.6,31.3,1.5,1.9,77.6,0.1,0.5,0.7,1.0,0.7,0.4,0.0,0.6,7.4,0,0,0.8
313,314,Marcus Williams,MEM,24,62,27,35,14.1,4.3,1.7,4.4,38.4,0.4,1.3,29.6,0.6,0.9,67.3,0.2,1.3,1.5,2.6,1.2,0.5,0.0,0.7,10.4,0,0,-2.2
314,315,Zaza Pachulia,ATL,26,78,50,28,14.0,4.3,1.5,3.2,48.8,0.0,0.1,0.0,1.2,1.8,65.0,1.5,2.3,3.8,0.5,0.7,0.5,0.4,2.4,11.5,1,0,-0.2
315,316,Josh McRoberts,IND,23,42,19,23,12.5,4.3,1.8,3.5,52.1,0.2,0.5,34.8,0.5,0.9,50.0,1.0,2.1,3.0,1.0,0.5,0.4,0.4,1.8,11.4,2,0,-0.5
316,317,Ronnie Price,UTA,27,60,40,20,13.4,4.3,1.6,4.0,40.5,0.3,1.1,28.6,0.7,1.0,69.5,0.5,0.8,1.2,2.1,0.9,0.7,0.2,1.8,10.5,0,0,0.4
317,318,Stephen Graham,CHA,28,70,36,34,11.5,4.2,1.7,3.4,49.6,0.2,0.7,32.0,0.6,0.9,64.6,0.3,1.6,1.9,0.3,0.5,0.3,0.1,1.3,7.8,0,0,-0.2
318,319,Joey Graham,DEN,28,63,43,20,12.0,4.2,1.7,3.2,52.0,0.0,0.2,15.4,0.9,1.2,74.0,0.6,1.3,2.0,0.3,0.7,0.4,0.1,1.7,7.8,0,0,-0.6
319,320,Anthony Johnson,ORL,35,31,25,6,13.1,4.2,1.6,3.6,44.1,0.4,1.3,33.3,0.6,0.6,95.0,0.3,1.3,1.5,2.0,0.8,0.4,0.0,1.0,9.4,0,0,0.9
320,321,Jawad Williams,CLE,27,54,40,14,13.7,4.1,1.5,3.8,39.3,0.6,1.7,32.3,0.6,0.8,71.1,0.3,1.2,1.5,0.6,0.3,0.2,0.1,1.4,7.5,0,0,-0.6
321,322,Jermaine Taylor,HOU,23,31,13,18,9.8,4.1,1.5,3.8,37.8,0.2,0.7,22.7,1.1,1.5,71.7,0.7,0.8,1.5,0.5,0.6,0.3,0.1,0.5,7.3,1,0,-3.8
322,323,Joel Przybilla,POR,30,30,18,12,22.7,4.1,1.5,2.9,52.3,0.0,0.0,0.0,1.1,1.7,64.7,2.4,5.5,7.9,0.3,1.3,0.3,1.4,3.2,17.8,1,0,1.4
323,324,James Jones,MIA,29,36,21,15,14.0,4.1,1.2,3.3,36.1,1.0,2.5,41.1,0.6,0.8,82.1,0.1,1.1,1.3,0.5,0.3,0.3,0.1,1.3,7.2,0,0,-0.4
324,325,Chucky Atkins,DET,35,40,15,25,16.1,4.0,1.4,3.9,36.3,0.6,1.8,30.1,0.6,0.7,92.6,0.1,0.6,0.7,2.3,0.8,0.4,0.0,1.3,8.8,0,0,-1.4
325,326,Josh Boone,NJN,25,63,9,54,16.6,4.0,1.9,3.5,52.5,0.0,0.0,0.0,0.3,0.9,32.8,2.0,3.0,5.0,0.5,0.6,0.5,0.8,1.8,13.8,1,0,-3.8
326,327,Coby Karl,GSW,27,7,2,5,16.2,4.0,1.6,4.6,34.4,0.3,1.6,18.2,0.6,0.9,66.7,0.6,2.0,2.6,2.1,1.4,0.4,0.1,2.0,10.6,0,0,-4.1
327,327,Mike Wilks,OKC,31,4,2,2,14.8,4.0,1.5,3.0,50.0,0.5,0.8,66.7,0.5,1.0,50.0,0.3,0.8,1.0,1.0,1.0,0.0,0.0,1.3,5.7,0,0,-7.3
328,327,Ryan Bowen,OKC,34,1,0,1,7.9,4.0,1.0,1.0,100.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,9.4,0,0,10.0
329,330,Solomon Jones,IND,25,52,20,32,13.0,4.0,1.5,3.4,44.3,0.0,0.1,0.0,1.0,1.4,71.8,1.0,1.8,2.8,0.6,0.8,0.3,0.7,2.4,10.4,0,0,-2.6
330,331,Leon Powe,CLE,26,20,15,5,11.8,4.0,1.1,2.5,42.9,0.0,0.0,0.0,1.9,3.2,58.7,1.0,2.1,3.1,0.0,0.6,0.3,0.1,1.8,8.3,0,0,-0.8
331,332,James Johnson,CHI,23,65,30,35,11.6,3.9,1.5,3.2,45.2,0.2,0.7,32.6,0.8,1.1,72.9,0.5,1.4,2.0,0.7,1.0,0.3,0.7,1.9,9.4,0,0,-2.1
332,333,Ian Mahinmi,SAS,23,26,16,10,6.3,3.9,1.3,2.1,63.6,0.0,0.0,0.0,1.2,1.8,66.0,0.5,1.5,2.0,0.1,0.6,0.1,0.3,1.2,7.1,0,0,-0.7
333,334,Rasho Nesterovic,TOR,34,42,19,23,9.8,3.9,1.9,3.5,54.4,0.0,0.0,0.0,0.0,0.1,20.0,0.9,1.2,2.1,0.6,0.4,0.2,0.4,1.3,8.9,0,0,-2.5
334,335,Dante Cunningham,POR,23,63,37,26,11.2,3.9,1.7,3.4,49.5,0.0,0.0,0.0,0.5,0.8,64.6,0.9,1.7,2.5,0.2,0.2,0.4,0.3,1.5,9.2,1,0,0.7
335,336,Julian Wright,NOH,23,68,26,42,12.8,3.8,1.7,3.4,50.0,0.0,0.1,33.3,0.4,0.6,61.0,0.9,1.3,2.1,0.6,0.6,0.4,0.3,0.7,8.7,0,0,-0.3
336,337,Shelden Williams,BOS,26,54,36,18,11.1,3.7,1.2,2.2,52.1,0.0,0.0,0.0,1.4,1.8,76.5,0.9,1.8,2.7,0.4,0.6,0.2,0.4,1.6,8.9,1,0,0.6
337,338,Eddy Curry,NYK,27,7,3,4,8.9,3.7,1.1,3.0,38.1,0.0,0.0,0.0,1.4,2.4,58.8,0.6,1.3,1.9,0.0,1.9,0.0,0.1,1.9,4.5,0,0,-3.0
338,339,Sasha Pavlovic,MIN,26,71,11,60,12.3,3.7,1.5,4.2,36.3,0.5,1.7,29.7,0.1,0.4,38.5,0.2,1.5,1.6,0.8,0.7,0.3,0.1,1.2,7.4,0,0,-3.9
339,340,Theo Ratliff,CHA,37,49,32,17,16.5,3.6,1.4,3.1,46.1,0.0,0.0,0.0,0.8,1.0,76.0,1.2,2.0,3.2,0.5,0.8,0.2,1.2,1.8,11.9,0,0,-0.3
340,341,Ime Udoka,SAC,32,69,21,48,13.7,3.6,1.3,3.5,37.8,0.4,1.3,28.6,0.6,0.8,73.7,0.7,2.0,2.8,0.8,0.6,0.5,0.1,1.2,9.3,1,0,-1.0
341,342,Marcin Gortat,ORL,26,81,58,23,13.4,3.6,1.5,2.8,53.3,0.0,0.0,0.0,0.6,0.9,68.0,1.3,2.9,4.2,0.2,0.6,0.2,0.9,1.7,11.6,0,0,0.5
342,343,Jamaal Tinsley,MEM,32,38,23,15,15.5,3.5,1.4,3.7,37.1,0.2,1.0,17.9,0.6,0.7,81.5,0.3,1.4,1.7,2.8,1.7,0.9,0.1,1.8,11.2,0,0,-0.1
343,344,Eduardo Najera,DAL,33,46,24,22,14.9,3.4,1.3,3.2,42.5,0.4,1.4,29.7,0.3,0.5,58.3,0.7,1.8,2.5,0.6,0.5,0.6,0.3,2.0,9.4,0,0,-0.7
344,345,Alando Tucker,MIN,26,15,5,10,6.4,3.4,1.1,2.6,43.6,0.1,0.5,14.3,1.1,1.4,76.2,0.4,0.3,0.7,0.3,0.3,0.0,0.0,0.4,4.3,0,0,-2.9
345,346,Reggie Evans,TOR,30,28,11,17,11.1,3.4,1.2,2.5,49.3,0.0,0.0,0.0,1.0,2.1,45.0,1.1,2.7,3.8,0.3,0.8,0.5,0.1,1.6,9.5,0,0,-0.2
346,347,Johan Petro,DEN,24,36,23,13,12.1,3.4,1.5,2.8,53.5,0.0,0.0,0.0,0.4,0.6,66.7,0.9,2.7,3.6,0.4,0.6,0.3,0.4,2.2,9.6,2,0,0.3
347,348,Jason Smith,PHI,24,56,15,41,11.8,3.4,1.3,3.1,43.1,0.2,0.5,34.5,0.5,0.8,69.0,1.0,1.4,2.4,0.6,0.6,0.4,0.5,2.0,9.2,0,0,-0.9
348,349,Anthony Carter,DEN,35,54,32,22,15.9,3.3,1.4,3.4,42.0,0.3,1.2,27.0,0.2,0.2,84.6,0.3,1.3,1.6,3.0,1.1,0.7,0.2,1.3,11.6,0,0,-0.6
349,350,Sean May,SAC,26,37,13,24,9.0,3.3,1.4,3.0,45.9,0.0,0.1,0.0,0.6,0.9,65.6,0.5,1.4,1.9,0.5,0.5,0.3,0.2,1.2,7.3,0,0,0.3
350,351,Sundiata Gaines,UTA,24,32,21,11,6.8,3.3,1.2,2.6,46.3,0.2,0.8,26.9,0.7,1.4,50.0,0.2,0.7,0.9,1.2,0.4,0.4,0.0,0.5,6.9,0,0,0.4
351,352,Kwame Brown,DET,28,48,16,32,13.7,3.3,1.3,2.6,50.0,0.0,0.0,0.0,0.7,2.0,33.7,1.1,2.6,3.7,0.5,0.9,0.3,0.3,1.9,9.2,0,0,-2.2
352,353,Derrick Brown,CHA,22,57,34,23,9.4,3.3,1.2,2.6,46.3,0.0,0.1,28.6,0.8,1.3,66.7,0.5,0.8,1.4,0.3,0.3,0.4,0.2,0.9,6.7,0,0,-0.2
353,354,Etan Thomas,OKC,32,23,13,10,13.9,3.3,1.3,3.0,45.6,0.0,0.0,0.0,0.6,1.0,59.1,0.8,2.0,2.8,0.0,0.8,0.2,0.7,1.7,8.5,0,0,-1.2
354,355,Aaron Gray,NOH,25,32,11,21,9.7,3.3,1.3,2.6,51.2,0.0,0.0,0.0,0.6,0.9,71.4,1.4,1.9,3.3,0.7,0.6,0.3,0.3,1.7,9.6,0,0,-0.4
355,356,Jeff Teague,ATL,22,71,50,21,10.1,3.2,1.3,3.2,39.6,0.1,0.5,21.9,0.6,0.7,83.7,0.1,0.9,0.9,1.7,0.7,0.5,0.2,1.2,8.1,1,0,-0.6
356,357,Nathan Jawai,MIN,23,39,5,34,10.6,3.2,1.3,2.8,44.1,0.0,0.0,0.0,0.7,1.0,68.4,1.3,1.4,2.7,0.6,0.7,0.3,0.2,1.5,8.1,0,0,-1.9
357,358,Roko Ukic,MIL,25,13,8,5,7.5,3.1,1.1,2.3,46.7,0.2,0.9,25.0,0.7,0.8,81.8,0.0,0.2,0.2,0.9,0.5,0.1,0.0,0.5,4.5,0,0,1.3
358,359,Jeff Foster,IND,33,16,3,13,15.9,3.1,1.4,2.9,47.8,0.0,0.1,0.0,0.3,0.6,55.6,2.1,2.9,5.1,1.3,0.9,0.2,0.3,2.8,11.5,0,0,-0.5
359,360,Hasheem Thabeet,MEM,23,68,32,36,13.0,3.1,1.1,1.9,58.8,0.0,0.0,0.0,0.8,1.4,58.1,1.3,2.3,3.6,0.2,0.6,0.2,1.3,2.4,11.5,0,0,-1.1
360,361,DaJuan Summers,DET,22,44,13,31,9.2,3.0,1.0,3.0,35.4,0.3,1.0,35.7,0.6,0.9,71.1,0.3,0.7,1.0,0.4,0.4,0.2,0.2,1.2,5.5,0,0,-2.4
361,362,Joe Smith,ATL,34,64,42,22,9.2,3.0,1.2,3.0,39.9,0.0,0.1,14.3,0.6,0.8,81.3,1.0,1.4,2.5,0.3,0.3,0.1,0.3,1.5,7.3,1,0,-0.3
362,363,Kurt Thomas,MIL,37,70,37,33,15.0,3.0,1.4,3.0,47.6,0.0,0.0,0.0,0.2,0.2,80.0,1.2,3.0,4.2,0.7,0.7,0.4,0.7,2.3,11.4,1,0,-1.1
363,363,Kyle Weaver,OKC,24,12,8,4,12.0,3.0,1.0,2.8,36.4,0.6,1.6,36.8,0.4,0.5,83.3,0.1,1.4,1.5,0.9,0.3,0.5,0.5,1.1,8.8,0,0,-0.7
364,365,DeMarre Carroll,MEM,23,71,34,37,11.2,2.9,1.2,3.1,39.6,0.0,0.1,0.0,0.5,0.7,62.3,0.7,1.4,2.1,0.5,0.3,0.4,0.1,1.5,7.4,0,0,-0.7
365,366,Jon Brockman,SAC,23,52,15,37,12.6,2.8,1.1,2.0,53.4,0.0,0.0,0.0,0.7,1.2,59.7,2.0,2.1,4.1,0.4,0.4,0.3,0.1,2.2,9.1,1,0,-0.6
366,367,Sasha Vujacic,LAL,26,67,49,18,8.6,2.8,1.0,2.4,40.2,0.4,1.2,30.9,0.4,0.5,84.8,0.4,0.8,1.2,0.6,0.3,0.3,0.1,1.0,5.9,0,0,-0.1
